Iteration,dX,dY,dC
0,0.0,0.0,0.0
1000,-0.5390625,-0.53515625,3.2183257E-4
2000,-0.5390625,-0.53515625,8.545852E-4
3000,-0.5390625,-0.53515625,0.0011532746
4000,-0.5390625,-0.53515625,0.0013641154
,,,,m,10
,,,,CableTi/DOF,62831.855
,,,,Variable,1
,,,,TrussRadius,40.0
,,,,TrussThickness,10.0
,,,,InnerTrussLength,2500.0
,,,,TrussE,200000.0
,,,,CableE,200000.0
,,,,TrussA,2199.115
,,,,CableA,314.15927
,,,,TrussEA,4.39823008E8
,,,,CableEA,6.2831856E7
,,,,TrussTi,0.0
,,,,CableTi,3695.9915
,,,,MaxTrussTi,0.0
,,,,MaxTrussCi,0.0
,,,,MinTrussTi,0.0
,,,,MinTrussCi,0.0
,,,,MaxCableTi,11.764706
,,,,MaxCableCi,0.0
,,,,MinCableTi,11.764706
,,,,MinCableCi,0.0
,,,,MaxTrussTf,0.0
,,,,MaxTrussCf,0.0
,,,,MinTrussTf,0.0
,,,,MinTrussCf,0.0
,,,,MaxCableTf,11.764706
,,,,MaxCableCf,0.0
,,,,MinCableTf,11.764706
,,,,MinCableCf,0.0
,,,,SlidableCables,false
,,,,SpecialCase,true
